"Users_Email","Users_Password","Student_Code","Student_FirstName","Student_LastName","Student_Phone","Student_Birthdate","Student_Religion","Student_MedicalProblem","Faculty_Name","Department_Name","Teacher_Code","Student_AcademicYear"
"aicha.oak@rmutto.ac.th","Cs12345678","678339823432-1","ณัฐณิชา","อัครพล","0648086617","17-06-2544","คริสต์","ไมเกรน","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","848536171258-2","2566"
"chaychay.wrc@rmutto.ac.th","Cs12345678","196748359631-1","ชาญชัย","วรชาติ","0622984793","16-10-2549","ไม่ระบุ","","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","480135180580-0","2566"
"jindaratn.dim@rmutto.ac.th","Cs12345678","348572829176-1","จินดารัตน์","ดีมาก","0691484522","2/12/2549","อิสลาม","ความดันโลหิตสูง","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","848536171258-2","2567"
"kongphph.oak@rmutto.ac.th","Cs12345678","360121863540-1","ก้องภพ","อัครพล","0625723691","10/6/2546","พุทธ","โรคหัวใจ","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","324899948831-7","2566"
"oaychli.sit@rmutto.ac.th","Cs12345678","299863807682-4","อัญชลี","สิทธิชัย","0669099529","12/2/2543","ไม่ระบุ","","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","480135180580-0","2565"
"oakhrphl.phu@rmutto.ac.th","Cs12345678","800520612567-9","อัครพล","ภู่ทอง","0838625269","13-02-2548","คริสต์","","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","848536171258-2","2565"
"phanuphngs.wir@rmutto.ac.th","Cs12345678","954311815103-9","ภานุพงษ์","วีระพงษ์","0900817369","2/10/2543","คริสต์","","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","480135180580-0","2565"
"wrakr.pha@rmutto.ac.th","Cs12345678","220142199879-0","วรากรณ์","ภานุพงษ์","0645194631","22-06-2546","ไม่ระบุ","โรคหัวใจ","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","480135180580-0","2567"
"mukda.sin@rmutto.ac.th","Cs12345678","149128104022-6","มุกดา","สิงห์ทอง","0677005187","18-12-2547","คริสต์","ภูมิแพ้","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","318268246248-3","2566"
"kongphph.eph@rmutto.ac.th","Cs12345678","982464975941-5","ก้องภพ","เพชรศรี","0601626678","19-02-2544","ไม่ระบุ","","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","324899948831-7","2566"
"siriratn.oru@rmutto.ac.th","Cs12345678","218218873442-8","ศิริรัตน์","อรุณ","0914700201","13-10-2544","อิสลาม","","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","848536171258-2","2565"
"thwach.kit@rmutto.ac.th","Cs12345678","925020724019-5","ธวัช","กิตติภพ","0887909462","3/9/2545","คริสต์","ความดันโลหิตสูง","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","838778950308-9","2566"
"jiraphr.phn@rmutto.ac.th","Cs12345678","272578508753-2","จิราภรณ์","พงศ์เดช","0838894306","10/12/2544","อิสลาม","","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","480135180580-0","2567"
"awui.phu@rmutto.ac.th","Cs12345678","104535110592-3","ณัฐวุฒิ","ภูมิวัฒน์","0859234677","10/1/2549","ไม่ระบุ","ปัญหาการมองเห็น","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","848536171258-2","2565"
"jintpha.sup@rmutto.ac.th","Cs12345678","601625565719-5","จินตภา","ศุภชัย","0606901094","19-08-2548","พุทธ","ไมเกรน","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","480135180580-0","2567"
"jindaphr.cha@rmutto.ac.th","Cs12345678","149969140271-6","จินดาพร","ฉัตรชัย","0842643293","4/12/2545","ไม่ระบุ","ปัญหาการมองเห็น","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","324899948831-7","2567"
"oayya.sup@rmutto.ac.th","Cs12345678","178527845497-2","อัญญา","สุภัทร","0814645980","28-09-2546","พุทธ","โรคเบาหวาน","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","324899948831-7","2565"
"jinda.phi@rmutto.ac.th","Cs12345678","626241190729-9","จินดา","พีรพัฒน์","0935830292","28-06-2544","คริสต์","","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","324899948831-7","2567"
"orthay.pha@rmutto.ac.th","Cs12345678","140298885899-2","อรทัย","ภัทรพล","0651993679","5/3/2549","อิสลาม","ปัญหาการได้ยิน","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","848536171258-2","2566"
"chnidapha.oit@rmutto.ac.th","Cs12345678","662414776102-0","ชนิดาภา","อิทธิพล","0820637228","13-03-2548","คริสต์","ไมเกรน","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","324899948831-7","2565"
"rssukhnth.suw@rmutto.ac.th","Cs12345678","340584743311-9","รสสุคนธ์","สุวรรณชัย","0699873531","14-10-2549","ไม่ระบุ","โรคหัวใจ","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","318268246248-3","2566"
"ophichay.phn@rmutto.ac.th","Cs12345678","101154722668-8","อภิชัย","พงศ์ธร","0905686305","3/12/2548","พุทธ","โรคหัวใจ","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","838778950308-9","2567"
"phrethph.phr@rmutto.ac.th","Cs12345678","454558888716-3","พรเทพ","พรชัย","0642593758","20-12-2547","คริสต์","","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","848536171258-2","2565"
"jiraphr.jir@rmutto.ac.th","Cs12345678","387150586054-9","จิราพร","จิรพงศ์","0877846279","14-02-2543","ไม่ระบุ","","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","318268246248-3","2567"
"thirphngs.wrw@rmutto.ac.th","Cs12345678","515659333886-4","ธีรพงษ์","วรวิชญ์","0940759789","22-10-2543","พุทธ","","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","324899948831-7","2565"
"wiaillaks.pha@rmutto.ac.th","Cs12345678","730819390117-7","วิไลลักษณ์","ภานุวิชญ์","0670644316","12/8/2544","อิสลาม","ภูมิแพ้","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","318268246248-3","2565"
"phirphl.thn@rmutto.ac.th","Cs12345678","469736202024-4","พีรพล","ธนกุล","0929629529","7/1/2545","พุทธ","ไมเกรน","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","848536171258-2","2565"
"ophichnanth.phn@rmutto.ac.th","Cs12345678","135775515280-5","อภิชนันท์","พงศ์เดช","0638343536","6/12/2548","ไม่ระบุ","ภูมิแพ้","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","848536171258-2","2566"
"surangkh.kml@rmutto.ac.th","Cs12345678","272665257167-7","สุรางค์","กมลวัฒน์","0965874632","14-09-2549","พุทธ","โรคหอบหืด","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","324899948831-7","2567"
"nanthna.sak@rmutto.ac.th","Cs12345678","601144804556-5","นันทนา","ศักดิ์สิทธิ์","0961869195","18-09-2543","พุทธ","","ศิลปศาสตร์","คณิตศาสตร์และวิทยาศาสตร์","480135180580-0","2565"
"kantthida.phn@rmutto.ac.th","Cs12345678","202798864093-9","กันต์ธิดา","พงศ์เดช","0663499811","4/1/2545","คริสต์","","ศิลปศาสตร์","ภาษาจีน","401352699881-2","2566"
"phngskr.onu@rmutto.ac.th","Cs12345678","658373979437-0","พงศกร","อนุรักษ์","0911392588","26-02-2546","อิสลาม","โรคหัวใจ","ศิลปศาสตร์","ภาษาจีน","888719249944-2","2565"
"suphchay.pit@rmutto.ac.th","Cs12345678","589445778213-3","ศุภชัย","ปณิธาน","0642455886","23-02-2548","อิสลาม","ภูมิแพ้","ศิลปศาสตร์","ภาษาจีน","824317350106-0","2567"
"siththisakdi.jtu@rmutto.ac.th","Cs12345678","763837162893-1","สิทธิศักดิ์","จตุพร","0871377165","18-12-2544","คริสต์","ไมเกรน","ศิลปศาสตร์","ภาษาจีน","116957038990-7","2566"
"jiraphr.phi@rmutto.ac.th","Cs12345678","808548148714-8","จิราภรณ์","พีรพงษ์","0640842918","21-06-2543","คริสต์","ปัญหาการได้ยิน","ศิลปศาสตร์","ภาษาจีน","726566421218-5","2567"
"chatrchay.pha@rmutto.ac.th","Cs12345678","222233704652-9","ฉัตรชัย","ภักดี","0856054743","5/3/2547","คริสต์","","ศิลปศาสตร์","ภาษาจีน","116957038990-7","2566"
"suphisra.thn@rmutto.ac.th","Cs12345678","676436715947-5","ศุภิสรา","ธนพล","0636014162","17-08-2546","พุทธ","ความดันโลหิตสูง","ศิลปศาสตร์","ภาษาจีน","401352699881-2","2566"
"suphchay.san@rmutto.ac.th","Cs12345678","284243924936-7","ศุภชัย","สันติวงศ์","0952657496","8/11/2543","อิสลาม","ปัญหาการได้ยิน","ศิลปศาสตร์","ภาษาจีน","888719249944-2","2566"
"wremth.phn@rmutto.ac.th","Cs12345678","868577701203-5","วรเมธ","พงศ์เดช","0983590916","6/12/2549","อิสลาม","ความดันโลหิตสูง","ศิลปศาสตร์","ภาษาจีน","888719249944-2","2565"
"jindaphimph.aes@rmutto.ac.th","Cs12345678","308694276852-9","จินดาพิมพ์","แสงทอง","0617938990","8/7/2544","อิสลาม","โรคหอบหืด","ศิลปศาสตร์","ภาษาจีน","401352699881-2","2565"
"supha.pha@rmutto.ac.th","Cs12345678","271338365846-7","ศุภณัฐ","ภานุพงษ์","0681157565","1/8/2548","พุทธ","โรคเบาหวาน","ศิลปศาสตร์","ภาษาจีน","726566421218-5","2567"
"suwarinthr.sir@rmutto.ac.th","Cs12345678","363936401866-9","สุวารินทร์","สิริวัฒน์","0902002693","1/11/2549","พุทธ","","ศิลปศาสตร์","ภาษาจีน","888719249944-2","2566"
"jindaratn.wrw@rmutto.ac.th","Cs12345678","235276873373-9","จินดารัตน์","วรวิชญ์","0637647760","23-07-2545","คริสต์","","ศิลปศาสตร์","ภาษาจีน","401352699881-2","2565"
"thnchay.ois@rmutto.ac.th","Cs12345678","965895859102-3","ธนชัย","อิศรา","0837116460","5/4/2544","ไม่ระบุ","","ศิลปศาสตร์","ภาษาจีน","726566421218-5","2566"
"sakda.phi@rmutto.ac.th","Cs12345678","187744893725-2","ศักดา","พิพัฒน์","0897947611","12/9/2548","ไม่ระบุ","","ศิลปศาสตร์","ภาษาจีน","116957038990-7","2567"
"jindaphimph.ejr@rmutto.ac.th","Cs12345678","121613685974-6","จินดาพิมพ์","เจริญสุข","0908250097","8/4/2548","พุทธ","","ศิลปศาสตร์","ภาษาจีน","888719249944-2","2565"
"phirphl.ksa@rmutto.ac.th","Cs12345678","334070161732-0","พีรพล","กฤษณะ","0826534678","23-03-2547","พุทธ","ปัญหาการได้ยิน","ศิลปศาสตร์","ภาษาจีน","888719249944-2","2565"
"thiredch.aek@rmutto.ac.th","Cs12345678","211358386462-0","ธีรเดช","แก้วใส","0866120311","11/12/2546","อิสลาม","ภูมิแพ้","ศิลปศาสตร์","ภาษาจีน","824317350106-0","2567"
"ktys.phn@rmutto.ac.th","Cs12345678","286206563592-1","กฤตยศ","พงศ์ธร","0823345162","26-05-2544","คริสต์","","ศิลปศาสตร์","ภาษาจีน","401352699881-2","2567"
"aicha.thn@rmutto.ac.th","Cs12345678","667052695924-5","ณัฐณิชา","ธนกฤต","0876203277","14-01-2545","ไม่ระบุ","ไมเกรน","ศิลปศาสตร์","ภาษาจีน","116957038990-7","2565"
"oaychna.sup@rmutto.ac.th","Cs12345678","383097256758-4","อัญชนา","ศุภชัย","0674288335","6/10/2549","ไม่ระบุ","","ศิลปศาสตร์","ภาษาจีน","116957038990-7","2567"
"suwnanth.phn@rmutto.ac.th","Cs12345678","716344924006-2","สุวนันท์","พงศ์ศักดิ์","0960317238","15-12-2546","ไม่ระบุ","โรคหอบหืด","ศิลปศาสตร์","ภาษาจีน","726566421218-5","2566"
"surechs.oak@rmutto.ac.th","Cs12345678","619056830510-6","สุรเชษฐ์","อัครพล","0947588131","28-05-2548","พุทธ","ภูมิแพ้","ศิลปศาสตร์","ภาษาจีน","726566421218-5","2567"
"chatrchay.oak@rmutto.ac.th","Cs12345678","253544912138-3","ฉัตรชัย","อัครพล","0974180639","3/12/2544","คริสต์","","ศิลปศาสตร์","ภาษาจีน","888719249944-2","2566"
"wrphanth.awa@rmutto.ac.th","Cs12345678","192664196450-5","วรพันธ์","ณัฐวัฒน์","0803610299","25-02-2545","คริสต์","","ศิลปศาสตร์","ภาษาจีน","401352699881-2","2567"
"suphrda.wic@rmutto.ac.th","Cs12345678","714712158423-1","ศุภรดา","วิชิต","0914331971","7/9/2543","คริสต์","ปัญหาการได้ยิน","ศิลปศาสตร์","ภาษาจีน","824317350106-0","2566"
"wrwithy.sir@rmutto.ac.th","Cs12345678","657892363398-1","วรวิทย์","ศิริพงษ์","0938462075","10/9/2546","ไม่ระบุ","โรคหอบหืด","ศิลปศาสตร์","ภาษาจีน","726566421218-5","2567"
"jarui.chi@rmutto.ac.th","Cs12345678","477644441293-6","จารุณี","ชินวัตร","0964370349","28-09-2544","อิสลาม","","ศิลปศาสตร์","ภาษาจีน","824317350106-0","2565"
"sunantha.oph@rmutto.ac.th","Cs12345678","232988631831-4","สุนันทา","อภิชัย","0960879572","18-10-2547","พุทธ","โรคเบาหวาน","ศิลปศาสตร์","ภาษาจีน","726566421218-5","2565"
"athyan.thn@rmutto.ac.th","Cs12345678","595926317990-2","ณัฐธยาน์","ธนากร","0687068034","11/8/2549","อิสลาม","","ศิลปศาสตร์","ภาษาจีน","726566421218-5","2566"
"oakhrphl.wis@rmutto.ac.th","Cs12345678","549242836600-9","อัครพล","วิศรุต","0924757418","16-07-2545","พุทธ","โรคหัวใจ","ศิลปศาสตร์","ภาษาจีน","824317350106-0","2567"
"ophisra.pha@rmutto.ac.th","Cs12345678","248987711777-0","อภิสรา","ภานุ","0669553490","13-06-2549","ไม่ระบุ","โรคเบาหวาน","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","566900216478-8","2567"
"jintna.chw@rmutto.ac.th","Cs12345678","301201173251-8","จินตนา","ชวลิต","0867665387","7/11/2543","คริสต์","ภูมิแพ้","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","326309919638-3","2567"
"ophichay.wrp@rmutto.ac.th","Cs12345678","666699145145-9","อภิชัย","วรพงษ์","0607080348","28-10-2547","คริสต์","โรคหัวใจ","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","429203334498-0","2565"
"phumiwan.sun@rmutto.ac.th","Cs12345678","221201670281-1","ภูมิวัฒน์","สุนทร","0815615545","16-02-2546","อิสลาม","","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","429203334498-0","2565"
"ophichya.pay@rmutto.ac.th","Cs12345678","752934451564-0","อภิชญา","ปัญญาดี","0644685164","7/2/2544","คริสต์","ความดันโลหิตสูง","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","848811068464-6","2567"
"kulthida.phi@rmutto.ac.th","Cs12345678","212053258523-1","กุลธิดา","พีรพล","0677355070","25-11-2546","พุทธ","โรคเบาหวาน","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","429203334498-0","2566"
"ichapha.phn@rmutto.ac.th","Cs12345678","849903381195-8","ณิชาภา","พงศ์ธร","0802532633","17-04-2543","คริสต์","ปัญหาการมองเห็น","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","427141232334-7","2567"
"sunantha.sit@rmutto.ac.th","Cs12345678","827855128028-3","สุนันทา","สิทธิพงษ์","0660298332","18-02-2546","ไม่ระบุ","","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","848811068464-6","2567"
"siththiphngs.phu@rmutto.ac.th","Cs12345678","815803433194-9","สิทธิพงษ์","ภูมิพงษ์","0659840923","7/4/2548","ไม่ระบุ","โรคหอบหืด","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","848811068464-6","2565"
"jiraphr.pha@rmutto.ac.th","Cs12345678","819108697152-4","จิราภร","ภัทรพล","0928653515","5/12/2543","พุทธ","ปัญหาการได้ยิน","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","427141232334-7","2567"
"kulthida.pay@rmutto.ac.th","Cs12345678","834438215319-6","กุลธิดา","ปัญญาดี","0684644068","19-04-2544","คริสต์","","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","566900216478-8","2565"
"wiaillaks.suk@rmutto.ac.th","Cs12345678","771876278216-6","วิไลลักษณ์","สุขสวัสดิ์","0863235957","1/6/2547","พุทธ","ภูมิแพ้","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","427141232334-7","2566"
"thwachphngs.san@rmutto.ac.th","Cs12345678","737711190297-7","ธวัชพงศ์","สันติวงศ์","0897692788","12/4/2544","ไม่ระบุ","","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","326309919638-3","2567"
"ners.khj@rmutto.ac.th","Cs12345678","270795815540-7","นเรศ","ขจรศักดิ์","0655643546","27-06-2543","คริสต์","โรคหัวใจ","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","326309919638-3","2565"
"jintna.kit@rmutto.ac.th","Cs12345678","931992513243-6","จินตนา","กิตติพงศ์","0937025330","2/4/2544","ไม่ระบุ","โรคเบาหวาน","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","566900216478-8","2565"
"kittiphan.sup@rmutto.ac.th","Cs12345678","925976984849-8","กิตติพัฒน์","สุภัทร","0984459840","7/2/2544","อิสลาม","โรคหอบหืด","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","429203334498-0","2565"
"jirphathr.thn@rmutto.ac.th","Cs12345678","316672913898-2","จิรภัทร","ธนกฤต","0629754872","3/5/2546","อิสลาม","","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","566900216478-8","2566"
"suwiml.tho@rmutto.ac.th","Cs12345678","938587199113-5","สุวิมล","ทองคำ","0916591346","12/3/2547","พุทธ","","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","429203334498-0","2565"
"phanuphngs.eph@rmutto.ac.th","Cs12345678","266099974050-2","ภานุพงษ์","เพชรศรี","0910470956","16-12-2543","ไม่ระบุ","","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","848811068464-6","2567"
"smbur.jak@rmutto.ac.th","Cs12345678","164333711817-0","สมบูรณ์","จักรพงศ์","0980188795","10/5/2544","คริสต์","","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","427141232334-7","2567"
"thnkt.pit@rmutto.ac.th","Cs12345678","239476595627-4","ธนกฤต","ปิติพงศ์","0909695442","27-02-2548","อิสลาม","ความดันโลหิตสูง","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","427141232334-7","2565"
"oayya.kul@rmutto.ac.th","Cs12345678","871173980562-3","อัญญา","กุลประเสริฐ","0885744800","16-11-2543","อิสลาม","ความดันโลหิตสูง","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","566900216478-8","2566"
"oaymi.phn@rmutto.ac.th","Cs12345678","732914898334-7","อัญมณี","พงศกร","0873623193","13-11-2543","คริสต์","","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","429203334498-0","2566"
"thnakhar.phn@rmutto.ac.th","Cs12345678","486330148361-3","ธนาคาร","พงศกร","0904071356","14-10-2546","คริสต์","","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","427141232334-7","2566"
"suphchay.wic@rmutto.ac.th","Cs12345678","493644960632-8","ศุภชัย","วิชชุวัฒน์","0802048774","15-01-2544","อิสลาม","โรคหอบหืด","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","427141232334-7","2566"
"piywan.sir@rmutto.ac.th","Cs12345678","969362197837-3","ปิยวัฒน์","ศิริวัฒน์","0635713131","26-01-2548","พุทธ","โรคเบาหวาน","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","427141232334-7","2566"
"nitiphngs.jak@rmutto.ac.th","Cs12345678","558662683460-1","นิติพงษ์","จักรพงศ์","0960822620","8/11/2544","พุทธ","ภูมิแพ้","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","326309919638-3","2567"
"ophirdi.sri@rmutto.ac.th","Cs12345678","299742245112-0","อภิรดี","ศรีมงคล","0635575224","21-10-2544","ไม่ระบุ","ไมเกรน","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","566900216478-8","2565"
"nlin.wrp@rmutto.ac.th","Cs12345678","498844895402-9","นลิน","วรพล","0968371031","20-09-2547","อิสลาม","ไมเกรน","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","848811068464-6","2565"
"oronngkh.sra@rmutto.ac.th","Cs12345678","921869281554-4","อรอนงค์","ศราวุธ","0936441016","2/1/2544","คริสต์","","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","326309919638-3","2565"
"sunantha.wic@rmutto.ac.th","Cs12345678","768577640832-6","สุนันทา","วิชชุวัฒน์","0879319598","12/2/2548","พุทธ","ภูมิแพ้","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","848811068464-6","2566"
"puika.phr@rmutto.ac.th","Cs12345678","949644654604-6","ปุณิกา","พรเทพ","0958975952","5/12/2549","อิสลาม","","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","427141232334-7","2566"
"nanthna.ejr@rmutto.ac.th","Cs12345678","232463111793-9","นันทนา","เจริญสุข","0683850449","23-10-2549","คริสต์","","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","566900216478-8","2565"
"ophisiththi.thn@rmutto.ac.th","Cs12345678","961655647870-0","อภิสิทธิ์","ธนวัฒน์","0845555611","22-07-2549","คริสต์","ปัญหาการมองเห็น","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","427141232334-7","2566"
"oaychli.sri@rmutto.ac.th","Cs12345678","442140558868-7","อัญชลี","ศรีมงคล","0959937867","5/8/2548","พุทธ","โรคหอบหืด","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","427141232334-7","2566"
"sunthri.sup@rmutto.ac.th","Cs12345678","177565587355-9","สุนทรี","ศุภศักดิ์","0645877077","7/3/2547","พุทธ","โรคหอบหืด","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","566900216478-8","2566"
"parichati.wre@rmutto.ac.th","Cs12345678","282540326073-3","ปาริชาติ","วรเมธ","0813381494","6/6/2545","คริสต์","","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","326309919638-3","2565"
"awan.dim@rmutto.ac.th","Cs12345678","300258625356-0","ณัฐวัฒน์","ดีมาก","0910420269","24-11-2549","พุทธ","ไมเกรน","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","326309919638-3","2565"
"thirphngs.wrp@rmutto.ac.th","Cs12345678","221423618718-4","ธีรพงษ์","วรพงษ์","0815838552","7/10/2545","คริสต์","โรคเบาหวาน","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","326309919638-3","2565"
"thnida.rng@rmutto.ac.th","Cs12345678","657717688064-0","ธนิดา","ณรงค์ศักดิ์","0608736223","27-06-2548","ไม่ระบุ","ความดันโลหิตสูง","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","429203334498-0","2565"
"sirikayjn.rng@rmutto.ac.th","Cs12345678","974157540332-9","ศิริกาญจน์","ณรงค์ศักดิ์","0805220122","21-11-2544","อิสลาม","ความดันโลหิตสูง","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","427141232334-7","2565"
"suphchay.phi@rmutto.ac.th","Cs12345678","375345569062-1","ศุภชัย","พีรพัฒน์","0855837081","9/2/2544","ไม่ระบุ","โรคเบาหวาน","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","326309919638-3","2566"
"jintlaks.piy@rmutto.ac.th","Cs12345678","589243294439-5","จินตลักษณ์","ปิยวัฒน์","0948983150","17-03-2548","อิสลาม","","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","566900216478-8","2566"
"jindaphr.sin@rmutto.ac.th","Cs12345678","303595495108-1","จินดาพร","สิงห์ทอง","0986475233","24-02-2543","คริสต์","ไมเกรน","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","566900216478-8","2566"
"phathrsuda.pha@rmutto.ac.th","Cs12345678","665450675711-1","ภัทรสุดา","ภัทรเดช","0630731433","14-09-2548","อิสลาม","","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","848811068464-6","2567"
"jiraphr.ks@rmutto.ac.th","Cs12345678","759943411924-1","จิราภร","กฤษณ์","0619866391","7/5/2545","คริสต์","","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","427141232334-7","2565"
"siththichay.phu@rmutto.ac.th","Cs12345678","698651731628-8","สิทธิชัย","ภู่ทอง","0651470052","5/8/2545","ไม่ระบุ","โรคหัวใจ","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","848811068464-6","2567"
"suwika.sri@rmutto.ac.th","Cs12345678","390796227689-7","สุวิกา","ศรีสุวรรณ","0646829974","11/4/2546","ไม่ระบุ","","ศิลปศาสตร์","ภาษาอังกฤษเพื่อการสื่อสารสากล","326309919638-3","2567"
"jaruwrr.sma@rmutto.ac.th","Cs12345678","384811100240-0","จารุวรรณ","สมาน","0824432148","14-05-2547","คริสต์","","ศิลปศาสตร์","ภาษาไทย","201021784920-0","2566"
"suwika.pri@rmutto.ac.th","Cs12345678","540924291806-7","สุวิกา","ปรีชา","0654127578","16-10-2546","คริสต์","","ศิลปศาสตร์","ภาษาไทย","853655400615-7","2565"
"oakhrphl.phk@rmutto.ac.th","Cs12345678","291786915439-0","อัครพล","พฤกษ์ทวี","0895998056","11/12/2549","อิสลาม","","ศิลปศาสตร์","ภาษาไทย","853655400615-7","2567"
"sakda.oph@rmutto.ac.th","Cs12345678","510494477086-8","ศักดา","อภิชัย","0809611806","17-01-2548","ไม่ระบุ","","ศิลปศาสตร์","ภาษาไทย","853655400615-7","2567"
"jindami.oph@rmutto.ac.th","Cs12345678","263386839785-4","จินดามณี","อภิพงษ์","0981894163","9/1/2549","พุทธ","ไมเกรน","ศิลปศาสตร์","ภาษาไทย","794651022320-9","2565"
"suphawdi.pha@rmutto.ac.th","Cs12345678","425748518376-3","สุภาวดี","ภานุวัฒน์","0847587355","6/7/2544","ไม่ระบุ","โรคหัวใจ","ศิลปศาสตร์","ภาษาไทย","454472953038-0","2566"
"orthay.kit@rmutto.ac.th","Cs12345678","258944155197-5","อรทัย","กิตติพงศ์","0999499589","6/2/2543","ไม่ระบุ","","ศิลปศาสตร์","ภาษาไทย","794651022320-9","2566"
